grocery,n.,食品雜貨; 食品雜貨店
groom,n.,馬伕;新郎
grope,v.,觸摸;暗中摸;探索
grope,n.,觸摸;探索
gross,adj.,總的;粗略的;令人噁心的
gross,v.,獲得...總收入(或毛利)
gross,n.,總額;總量
ground,v.,"使擱淺;使停飛;依靠,根據,基於"
ground,n.,地面
group,v.,把...分組(或歸類)
group,n.,一群
grow,v.,種植;成長
growl,v.,(狗等)嗥叫;(人)咆哮
growl,n.,嗥叫(聲);咆哮
growth,n.,成長;發育;增大
grumble,v.,發牢騷;咕噥;發轟隆聲
grumble,n.,牢騷;轟隆聲
guarantee,v.,保證;擔保
guarantee,n.,保證;保證書
guard,v.,保衛;看守
guard,n.,警衛
guardian,n.,"保護者,守護者;管理員"
guava,n.,番石榴
guerrilla,n.,游擊隊(員)
guess,v.,猜
guess,n.,猜測
guest,v.,"款待,招待"
guest,n.,客人
guidance,n.,指導;引導;領導
guide,v.,引導
guide,n.,嚮導
guideline,n.,指南;指導方針
guilt,n.,有罪;犯罪;過失
guilty,adj.,有罪的
guitar,n.,吉他
gulf,n.,海灣
gull,n.,"鷗,海鷗; 易受騙的人"
gulp,v.,狼吞虎嚥;大口地吸(氣);哽住
gulp,n.,吞嚥;一(大)口;哽塞(聲)
gum,n.,口香糖
gun,v.,用槍射擊
gun,n.,槍
gust,v.,吹強風
gust,n.,一陣強風
gut,v.,取出內臟;損毀(房屋等)的內部
gut,n.,腸子;內臟;勇氣
guy,n.,傢伙;人
gym,n.,體育館;體育;體操
gymnasium,n.,體育館;健身房
gypsy,n.,吉普賽人;流浪者
habit,n.,習慣
habitat,n.,棲地
habitual,adj.,習以為常的
hack,v.,劈;砍
hacker,n.,駭客
hail,v.,向...歡呼;招呼;下冰雹
hail,n.,歡呼;打招呼;冰雹
hair,n.,頭髮
haircut,n.,理髮
hairdo,n.,"髮式,髮型; 做頭髮"
hairdresser,n.,美髮師
hairstyle,n.,髮型
half,adj.,"一半的,二分之一的;不完整的"
half,adv.,部分地;相當地;一半地;幾乎
half,n.,一半
hall,n.,大廳;講堂
hallway,n.,"玄關;門廳,走"
halt,v.,停止;終止
halt,n.,"暫停,停止;終止"
ham,n.,火腿
hamburger,n.,漢堡
hammer,v.,敲打
hammer,n.,鎚
hand,v.,"面交,給,傳遞"
hand,n.,手
handful,n.,"少數,少量"
handicap,v.,"妨礙,使不利"
handicap,n.,"障礙,不利條件"
handicraft,n.,手工藝;手工藝品
handkerchief,n.,手帕
handle,v.,處理;搬弄
handle,n.,把手
handsome,adj.,英俊的
handwriting,n.,書寫;手寫
handy,adj.,便利的;靈活的;易於操作的
hang,v.,把…掛起;吊
hanger,n.,衣架
happen,v.,發生
happy,adj.,快樂的
harass,v.,騷擾;使煩惱
harassment,n.,騷擾
harbor,v.,庇護;藏匿
harbor,n.,"港灣,海港"
hard,adj.,硬的;難的
hard,adv.,辛苦地;猛烈地;牢固地
harden,v.,使變硬;使變堅固
hardly,adv.,"幾乎不,簡直不"
hardship,n.,"艱難,困苦"
hardware,n.,金屬器件;硬體
hardy,adj.,能吃苦耐勞的;(植物等)耐寒的
harm,v.,"損害,傷害;危害"
harm,n.,"損傷,傷害;危害"
harmful,adj.,有害的
harmonica,n.,口琴
harmony,n.,和諧;協調
harness,v.,上挽具;套(馬);駕馭
harness,n.,馬具;挽具;保險帶
harsh,adj.,粗糙的
harvest,v.,收割;收穫
harvest,n.,收穫
haste,n.,急忙;慌忙;性急
hasten,v.,催促;加速;趕緊
hasty,adj.,"倉促的,輕率的"
hat,n.,帽子
hatch,v.,孵出
hatch,n.,(船的)艙口
hate,v.,憎恨
hate,n.,"仇恨,憎恨;厭惡"
hateful,adj.,可恨的;充滿憎恨的
hatred,n.,"憎恨,增惡;敵意"
haul,v.,拖;拉;拖運
haul,n.,拖;拉;拖運;一次獲得的量
haunt,v.,(鬼魂等)常出沒於;縈繞;常去
haunt,n.,常去之處
have,v.,有
have,v.,已經
hawk,n.,"鷹,隼"
hay,n.,(做飼料用的)乾草
hazard,v.,冒險作出
hazard,n.,危險;危害物
head,v.,"率領;出發,駛往"
head,n.,頭;首長
headline,v.,給...加標題
headline,n.,(報紙等的)標題
headphone,n.,頭戴式耳機
headquarters,n.,"總部,總公司,總局"
heal,v.,癒合;痊癒
health,n.,健康
healthful,adj.,有益於健康的
healthy,adj.,健康的
heap,v.,裝滿
heap,n.,"(一)堆,堆積"
hear,v.,聽見
heart,n.,心臟
hearty,adj.,衷心的;健壯的;豐盛的
heat,v.,把...加熱;使暖;使激動;刺激
heat,n.,熱氣
heater,n.,暖氣機
heaven,n.,天國;上帝
heavenly,adj.,天堂般的
heavy,adj.,重的
hedge,v.,用樹籬圍住;兩面下注
hedge,n.,樹籬;界限;兩面下注
heed,v.,留心;注意
heed,n.,留心;注意
heel,v.,給(鞋等)裝後跟;緊跟;(船)傾斜
heel,n.,"腳後跟,踵"
height,n.,高度
heighten,v.,加高;增高;增加
heir,n.,繼承人;嗣子
helicopter,n.,直昇機
hell,n.,"地獄,冥府"
hello,n.,表示問候的叫聲
helmet,n.,盔;頭盔;鋼盔;帽盔;安全帽
help,v.,幫忙
help,n.,"幫助;幫手,助手"
helpful,adj.,有益的
hemisphere,n.,(地球的)半球;半球體
hen,n.,母雞
hence,adv.,因此;由此
herald,v.,宣佈;通報;預示...的來臨
herald,n.,報信者;使者;先驅
herb,n.,草本植物;藥草
herd,v.,放牧
herd,n.,畜群;牧群
here,adv.,在這裡
here,n.,這裡;今世
hereafter,adv.,此後;在來世
hereafter,n.,未來;來世
heritage,n.,遺產;繼承物;傳統
hermit,n.,隱士
hero,n.,英雄
heroic,adj.,英雄的;英勇的
heroic,n.,(常用 heroics ) 英雄辭令;豪壯行為
heroin,n.,海洛因
heroine,n.,"女英雄,女傑"
hesitate,v.,躊躇;猶豫
hesitation,n.,"躊躇,猶豫"
heterosexual,adj.,異性戀的
heterosexual,n.,異性戀的人
hide,v.,躲;隱藏
hi-fi,n.,高傳真的音響裝置
high,adj.,高的
high,adv.,高;強烈地;高聲地
high,n.,高水準;高峰;天空
highlight,v.,用強光照射;使顯著;使突出
highlight,n.,強光(效果);最精彩的部分
highly,adv.,"非常,很,高度地"
highway,n.,公路;幹道
hijack,v.,劫持
hijack,n.,劫持事件
hike,v.,徒步旅行
hike,n.,徒步旅行
hill,n.,丘陵
hint,v.,"暗示,示意"
hint,n.,暗示
hip,n.,臀部
hippo,n.,河馬
hippopotamus,n.,河馬
hire,v.,雇用
hire,n.,"租用,雇用"
hiss,v.,發出嘶嘶聲;發出噓聲
hiss,n.,嘶嘶聲;噓聲
historian,n.,歷史學家
historic,adj.,歷史上著名的
historical,adj.,"歷史的,史學的"
history,n.,歷史
hit,v.,打;擊
hit,n.,打擊;成功而風行一時的事物;安打
hive,n.,蜂房;蜂巢;熱鬧的場所
hoarse,adj.,(嗓音)嘶啞的
hobby,n.,嗜好
hockey,n.,曲棍球
hold,v.,拿著
hold,n.,"抓住,握住;延遲;延期;耽擱"
holder,n.,持有者;支托物
hole,v.,"鑿洞於,穿孔於;進入洞中"
hole,n.,洞
holiday,n.,假日
hollow,adj.,空的;凹陷的
hollow,v.,挖空;凹陷
hollow,n.,"洞,穴;坑"
holy,adj.,神聖的
home,adj.,家庭的;國內的
home,v.,回家;為...提供住處
home,adv.,在家;回家;到家
home,n.,家
homeland,n.,祖國;家鄉
homesick,adj.,想家的
hometown,n.,故鄉;家鄉
homework,n.,家庭作業
homosexual,adj.,同性戀的
homosexual,n.,同性戀者
honest,adj.,誠實的
honesty,n.,誠實
honey,n.,蜂蜜;心愛的人
honeymoon,v.,度蜜月
honeymoon,n.,蜜月
honk,v.,發雁鳴;按喇叭
honk,n.,雁鳴或汽車喇叭聲
honor,v.,"使增光;承兌,支付"
honor,n.,榮譽;名譽
honorable,adj.,可尊敬的
honorary,adj.,(學位等)名譽上的;名譽職位的
hood,v.,罩上兜帽(或風帽);加罩於
hood,n.,兜帽;風帽;罩;車蓋
hoof,n.,蹄
hook,v.,用鉤鉤住
hook,n.,"鉤,掛鉤"
hop,v.,單足跳
hop,n.,單足跳;跳躍;麻藥(尤指鴉片)
hope,v.,希望
hope,n.,"希望,期望"
hopeful,adj.,抱有希望的
horizon,n.,地平線
horizontal,adj.,水平的;橫的
horizontal,n.,水平線;水平面;水平位置
hormone,n.,荷爾蒙
horn,n.,角;觸角;喇叭
horrible,adj.,可怕的
horrify,v.,"使恐懼,使驚懼"
horror,n.,"恐怖,震驚,毛骨悚然"
horse,n.,馬
hose,v.,用軟管淋澆
hose,n.,軟管;長統襪;短統襪
hospitable,adj.,好客的;(氣候等)宜人的
hospital,n.,醫院
hospitality,n.,好客;殷勤招待
hospitalize,v.,住院治療
host,n.,主人
host,v.,"主辦,主持;以主人身分招待"
hostage,n.,人質;抵押品
hostel,n.,旅舍
hostess,n.,女主人
hostile,adj.,敵方的;懷敵意的
hostility,n.,敵意;敵視;戰爭行動
hot,adj.,熱的
hotel,n.,旅館
hound,v.,(用獵狗等)追獵;緊追
hound,n.,獵犬;卑劣的人
hour,n.,小時
hourly,adj.,以鐘點計算的
hourly,adv.,頻繁地;時時
house,v.,給...房子住
house,n.,房子
household,n.,"一家人;家眷;家庭,戶"
housekeeper,n.,女管家
housewife,n.,家庭主婦
housework,n.,家務
housing,n.,"房屋,住宅"
hover,v.,盤旋;徘徊
hover,n.,盤旋;徘徊
how,adv.,如何
however,adv.,"無論如何,不管怎樣"
howl,v.,嗥叫;怒吼;大哭;大笑
howl,n.,嗥叫;怒吼;大哭;大笑
hug,v.,摟抱
hug,n.,緊抱;擁抱
huge,adj.,巨大的
hum,v.,哼曲子
hum,n.,嗡嗡聲
human,adj.,人類的
human,n.,人
humanitarian,adj.,人道主義的;博愛的
humanitarian,n.,人道主義者;慈善家
humanity,n.,人性;人道;慈愛
humankind,n.,人類
humble,adj.,謙恭的;微賤的
humble,v.,使謙卑;使威信掃地
humid,adj.,潮濕的
humidity,n.,"濕氣,濕度"
humiliate,v.,羞辱;使丟臉
humor,n.,幽默
humorous,adj.,幽默的
hunch,v.,隆起;彎成弓狀
hunch,n.,預感;隆肉;肉峰
hundred,adj.,一百的
hundred,n.,一百
hunger,n.,饑餓
hungry,adj.,飢餓的
hunt,v.,追獵
hunt,n.,打獵;搜尋
hunter,n.,獵人
hurdle,v.,跨(欄);克服(困難)
hurdle,n.,跳欄;跨欄賽跑;障礙
hurl,v.,猛力投擲;發射;厲聲叫罵
hurl,n.,猛力投擲
hurricane,n.,"颶風,暴風雨"
hurry,v.,趕快
hurry,n.,匆忙
hurt,v.,傷害;使疼痛
hurt,n.,(精神上的)創傷;傷;痛
husband,n.,丈夫
hush,v.,"使沈默,使安靜"
hush,n.,"靜寂,沈默"
hut,n.,小屋;臨時營房
hydrogen,n.,氫
hygiene,n.,衛生;衛生學;保健法
hymn,v.,唱聖歌;唱讚美詩
hymn,n.,讚美詩;聖歌
hypocrisy,n.,偽善;虛偽
hypocrite,n.,偽善者;偽君子
hysterical,adj.,歇斯底里的;極可笑的
ice,n.,冰
iceberg,n.,浮在海洋上的巨大冰塊
icebox,n.,冷藏庫;冰箱
icy,adj.,冰冷的
idea,n.,主意
ideal,adj.,"理想的,完美的"
ideal,n.,理想
identical,adj.,完全相同的
identification,n.,認出;識別
identify,v.,確認;識別
identity,n.,身分
idiom,n.,成語
idiot,n.,白癡;笨蛋
idle,adj.,無所事事的
idle,v.,空轉
idol,n.,偶像
if,conj.,如果
ignorance,n.,"無知,不學無術;愚昧"
ignorant,adj.,"無知的,不學無術的"
ignore,v.,不理睬
ill,adj.,生病的
ill,adv.,惡劣地;困難地;不利地
ill,n.,不幸;禍害
illuminate,v.,照亮;用燈裝飾;啟發
illusion,n.,錯覺;假象;幻想
illustrate,v.,"(用圖,實例等)說明"
illustration,n.,"說明,圖解"
image,n.,肖像影像
imaginable,adj.,能想像的
imaginary,adj.,虛構的;幻想的
imagination,n.,想像力;創造力
imaginative,adj.,虛構的;幻想的
imagine,v.,想像
imitate,v.,模仿
imitation,n.,"模仿,模擬;仿造;偽造"
immediate,adj.,即刻的
immense,adj.,巨大的;廣大的
immigrant,n.,"移民,僑民"
immigrate,v.,遷移;遷入
immigration,n.,移居
immune,adj.,免疫的;免於...的
impact,v.,壓緊;擠滿
impact,n.,"衝擊,撞擊;影響"
imperative,adj.,必要的;命令式的;祈使法的
imperative,n.,必要的事;命令;祈使語氣
imperial,adj.,帝國的
implement,v.,履行;實施;執行
implement,n.,工具;器具;裝備
implication,n.,含意;言外之意;暗示
implicit,adj.,不言明的;含蓄的
imply,v.,暗指;暗示;意味著
import,v.,輸入
import,n.,進口商品
importance,n.,重要性
important,adj.,重要的
impose,v.,徵(稅);加(負擔等)於
imposing,adj.,壯觀的;氣勢宏偉的;莊嚴的
impress,v.,給...極深的印象
impression,n.,印象
impressive,adj.,予人深刻印象的
imprison,v.,監禁;束縛
imprisonment,n.,監禁;限止
improve,v.,改善
improvement,n.,"改進,改善"
impulse,n.,衝動;推動力
in,adj.,在裡面的
in,adv.,進;在裡頭;在家
in,prep.,在…之內
incense,v.,激怒;敬香
incense,n.,香
incentive,adj.,"刺激的;鼓勵的,獎勵的"
incentive,n.,鼓勵;動機
inch,v.,使緩慢地移動
inch,n.,英吋
incident,n.,事件;事變
incidental,adj.,易發生的;附帶的
incline,v.,傾斜;屈身;有意
incline,n.,傾斜;斜面;斜坡
include,v.,包含
including,prep.,包括
inclusive,adj.,包含的;包括在內的
income,n.,收入
increase,v.,增加
increase,n.,增加;增強
increasingly,adv.,漸增地
indeed,adv.,"確實,實在"
independence,n.,獨立;自主;自立
independent,adj.,獨立的
index,v.,編索引
index,n.,索引;標誌;指示符號
indicate,v.,指出
indication,n.,指示;指點
indifference,n.,漠不關心;無關緊要
indifferent,adj.,不感興趣的;中立的;無關緊要的
indignant,adj.,憤怒的;憤慨的
indignation,n.,憤怒;憤慨;義憤
indispensable,adj.,必不可少的;必需的
individual,adj.,個別的
individual,n.,個人;個體
indoor,adj.,"室內的,戶內的"
indoors,adv.,"在室內,在屋裡"
induce,v.,導致;誘導;歸納出
indulge,v.,沈迷於;滿足(慾望等);縱容
industrial,adj.,"工業的,產業的"
industrialize,v.,使工業化
industry,n.,企業;行業
inevitable,adj.,不可避免的
infant,n.,嬰兒
infect,v.,傳染;侵染;感染
infection,n.,傳染;侵染
infectious,adj.,傳染的;有感染力的
infer,v.,"推斷,推論"
inference,n.,"推論,推斷"
inferior,adj.,低等的;下級的
inferior,n.,次品
infinite,adj.,無限的
inflation,n.,通貨膨脹
influence,v.,"影響,感化;左右"
influence,n.,影響
influential,adj.,有影響的
inform,v.,"通知,告知"
information,n.,資訊
informative,adj.,教育性的;有益的
ingenious,adj.,心靈手巧的;足智多謀的
ingenuity,n.,心靈手巧;獨創性;足智多謀
ingredient,n.,"要素,因素"
inhabit,v.,居住於;棲息於
inhabitant,n.,"居民,居住者"
inherent,adj.,固有的;與生俱來的
inherit,v.,"繼承(傳統,遺產等)"
initial,adj.,"開始的,最初的"
initial,v.,簽姓名的首字母於;草簽
initial,n.,(字的)起首字母
initiate,adj.,新加入的
initiate,v.,創始;初學;(通過儀式)接納新成員
initiate,n.,初學者;新加入者
initiative,adj.,開始的;初步的;創始的
initiative,n.,倡議;主動權
inject,v.,注射(藥液等)
injection,n.,注射
injure,v.,傷害;損害;毀壞
injury,n.,傷害
injustice,n.,非正義;不公正
ink,v.,用墨水寫;簽署;簽訂(合同等)
ink,n.,墨水
inland,adj.,內地的;內陸的
inland,adv.,向內地;向內陸
inland,n.,"內地,內陸"
inn,n.,"小旅館,客棧"
inner,adj.,內部的
innocence,n.,天真無邪
innocent,adj.,"無罪的,清白的"
innovation,n.,革新;創新;新事物
innovative,adj.,創新的
innumerable,adj.,無數的
input,v.,將(資料等)輸入電腦
input,n.,輸入
inquire,v.,訊問;查問;調查
inquiry,n.,"詢問,打聽;質詢"
insect,n.,昆蟲
insert,v.,插入;嵌入
insert,n.,插入物;夾在報刊中的散頁廣告
inside,adj.,"裡面的,內側的;內幕的"
inside,adv.,在裡面;往裡面
inside,prep.,在…裡面
inside,n.,"內部,裡面;內幕"
insight,n.,洞察力;洞悉
insist,v.,堅持
insistence,n.,堅持
inspect,v.,檢查;審查
inspection,n.,檢查;檢閱;視察
inspector,n.,檢查員;視察員;督察員
inspiration,n.,靈感
inspire,v.,鼓舞
install,v.,"安裝,設置"
installation,n.,設施;安裝
installment,n.,分期付款;安置
instance,v.,舉...為例;引證
instance,n.,例子
instant,adj.,即時的
instant,n.,瞬間
instead,adv.,"反而,卻"
instinct,n.,本能;天性;直覺
institute,v.,創立;設立;開始
institute,n.,"(專科性的)學校,大學;研究所"
institution,n.,機構
instruct,v.,指示
instruction,n.,"教學,講授"
instructor,n.,教練;指導者
instrument,n.,儀器
insult,v.,"侮辱,羞辱"
insult,n.,"侮辱,羞辱"
insurance,n.,保險;保險契約
insure,v.,投保;確保
intact,adj.,完整無缺的;原封不動的
integrate,v.,使結合;求積分
integration,n.,整合;積分
integrity,n.,正直;廉正;健全
intellect,n.,智力;理解力;有才智的人
intellectual,adj.,智力的
intellectual,n.,知識分子
intelligence,n.,智能;智慧;理解力
intelligent,adj.,有才智的
intend,v.,想要;打算
intense,adj.,"強烈的,劇烈的"
intensify,v.,"加強,增強"
intensity,n.,強度;極度
intensive,adj.,加強的;密集的
intent,adj.,專注的;熱切的;堅決要做的
intent,n.,意圖;目的
intention,n.,意圖
interact,v.,互相作用
interaction,n.,互動
interest,v.,使發生興趣
interest,n.,興趣
interfere,v.,"介入;干涉,干預"
interference,n.,"干涉,干預;擾亂"
interior,adj.,內的;內部的
interior,n.,內部;內地
intermediate,adj.,"中等程度的,中級的"
intermediate,v.,作中間人;干預
intermediate,n.,中間事物;調解人
internal,adj.,內部的
international,adj.,國際的
Internet,n.,網際網路
interpret,v.,解釋
interpretation,n.,解釋;闡明
interpreter,n.,通譯員
interrupt,v.,打斷(談話和工作等)
interruption,n.,中止;干擾
intersection,n.,交叉點;十字路口
interval,n.,間隔;距離
intervene,v.,介入;干預;調停
intervention,n.,介入;干預;調停
interview,v.,面談;採訪
interview,n.,面談;採訪
intimacy,n.,熟悉;親密;親近
intimate,adj.,"親密的,熟悉的"
intimate,n.,"至交,密友"
intimidate,v.,威嚇;脅迫
into,prep.,進入
intonation,n.,語調;抑揚之聲
introduce,v.,介紹
introduction,n.,介紹;正式引見
intrude,v.,侵入;闖入
intruder,n.,侵入者;闖入者
intuition,n.,直覺
invade,v.,"侵入,侵略"
invaluable,adj.,非常貴重的;無價的
invasion,n.,"入侵,侵略"
invent,v.,發明
invention,n.,"發明,創造"
inventor,n.,發明家
inventory,v.,把...登入目錄;盤存
inventory,n.,存貨清單
invest,v.,投(資)
investigate,v.,"調查,研究"
investigation,n.,調查
investigator,n.,調查者;研究者
investment,n.,投資;投資額
invitation,n.,邀請
invite,v.,邀請
involve,v.,"使捲入,連累;牽涉"
involvement,n.,介入
inward,adj.,"裡面的,內部的;內心的;向內的"
inward,adv.,向內;向中心
inwards,adv.,向內
iron,adj.,鐵的;剛強的;殘酷的
iron,v.,熨燙
iron,n.,鐵;熨斗
ironic,adj.,具有諷刺意味的;挖苦的
irony,n.,反語;諷刺;出乎意料的結果
irritable,adj.,易怒的;急躁的
irritate,v.,使惱怒;使煩躁
irritation,n.,激怒;惱怒
is,v.,"是,在; be 動詞第三人稱,單數,現在式"
island,n.,島嶼
isle,n.,小島
isolate,v.,使孤立
isolation,n.,隔離
issue,v.,發行;發佈
issue,n.,問題;爭論;發行(物)
itch,v.,發癢
itch,n.,癢
item,n.,項目;品目
ivory,adj.,乳白色的
ivory,n.,象牙
ivy,n.,常春藤
jack,v.,用千斤頂托起
jack,n.,"千斤頂;(紙牌中的)""J""牌,杰克;水手"
jacket,n.,夾克;外套
jade,n.,玉;玉製品;綠玉色
jail,v.,監禁;拘留
jail,n.,監獄;拘留所
jam,v.,擠;夾傷
jam,n.,果醬;擁塞
janitor,n.,清潔工;管理員;看門人
January,n.,一月
jar,n.,"罐,罈"
jasmine,n.,茉莉;淡黃色
jaw,v.,對...嘮叨;責罵
jaw,n.,頜;顎
jaywalk,v.,不守交通規則橫穿馬路
jazz,v.,使活潑;奏爵士樂;遊蕩
jazz,n.,爵士樂
jealous,adj.,嫉妒的
jealousy,n.,妒忌;猜忌
jeans,n.,牛仔褲
jeep,n.,吉普車
jeer,v.,嘲笑;嘲弄
jeer,n.,嘲笑;奚落人的話
jelly,n.,果凍;果醬
jet,v.,"噴出,射出"
jet,n.,噴射;噴出物;噴射機
jewel,n.,寶石
jewelry,n.,(總稱)珠寶;首飾
jingle,v.,發出叮噹聲
jingle,n.,(鈴、硬幣等金屬的)叮噹聲
job,n.,職業;工作
jog,v.,慢跑
jog,n.,輕推;輕撞;慢跑;緩行;暗示
join,v.,加入
join,n.,接合點;接連處
joint,adj.,接頭;連接
joint,v.,"連接,接合"
joint,n.,"接頭,接縫;關節"
joke,v.,開玩笑
joke,n.,笑話
jolly,adj.,"快活的,高興的"
jolly,v.,用好話勸(某人)做...;開玩笑
jolly,adv.,"非常,很"
jolly,n.,快活 (常用 jollies)
journal,n.,日報;雜誌;期刊;日誌
journalism,n.,新聞業;新聞學
journalist,n.,新聞工作者
journey,v.,旅行
journey,n.,旅行
joy,n.,歡喜;樂趣
joyful,adj.,"高興的,充滿喜悅的"
joyous,adj.,快樂的;高興的
judge,v.,判斷;審判
judge,n.,法官
judgement,n.,審判; 裁判;評價
judgment,n.,審判;裁判;判斷力
jug,v.,(用罐)煮;燉;監禁
jug,n.,水罐;甕;壺;監牢
juice,n.,果汁
juicy,adj.,多汁的
July,n.,七月
jump,v.,跳躍
jump,n.,跳躍;暴漲
June,n.,六月
jungle,n.,"(熱帶)叢林,密林"
junior,adj.,年紀較輕的;資淺的三年級(生)的
junior,n.,較年少者;三年級生
junk,v.,把...當廢物丟棄;拋棄
junk,n.,廢棄的舊物
jury,n.,陪審團
just,adj.,正直的;公平的;應得的;正確的
just,adv.,正好;剛才
justice,n.,正義;公平
justify,v.,證明...是正當的;辯解
juvenile,adj.,少年的;孩子氣的;幼年的
juvenile,n.,青少年;幼體;兒童讀物
kangaroo,n.,袋鼠
keen,adj.,熱心的;敏銳的;渴望的
keep,v.,保留;保持
keep,n.,"生活費,生計"
keeper,n.,保管人;守衛
kernel,n.,"(果核或果殼內的)仁;核心,要點"
ketchup,n.,番茄醬
kettle,n.,水壺
key,adj.,"重要的,基本的,關鍵的"
key,v.,鎖上;插上;為...調音;用鍵盤輸入
key,n.,鑰匙
keyboard,n.,鍵盤
kick,v.,踢
kick,n.,"踢;反衝,後座力;刺激,快感"
kid,v.,戲弄
kid,n.,小孩
kidnap,v.,綁架;劫持
kidney,n.,腎臟
kill,v.,殺
kill,n.,獵獲物;屠殺
kilogram,n.,公斤
kilometer,n.,公里
kin,adj.,有親屬關係的;同類的;類似的
kin,n.,家族;同類
kind,adj.,仁慈的
kind,n.,種類
kindergarten,n.,幼稚園
kindle,v.,點燃;煽動;照亮
king,n.,國王
kingdom,n.,王國
kiss,v.,親吻
kiss,n.,吻
kit,n.,成套工具;配套元件
kitchen,n.,廚房
kite,n.,風箏
kitten,n.,小貓
kitty,n.,小貓
km,n.,kilometer
knee,v.,用膝蓋碰(撞)
knee,n.,膝蓋
kneel,v.,跪(下)
knife,v.,"(用刀)切;戮,刺"
knife,n.,刀子
knight,v.,"封...為爵士,授...以爵士位"
knight,n.,"騎士,武士;護衛者"
knit,v.,編織
knit,n.,編織衣物
knob,n.,球形突出物
knock,v.,敲
knock,n.,"敲;擊,打;指摘,挑剔"
knot,v.,把...打結;捆紮
knot,n.,花結;蝴蝶結
know,v.,知道
knowledge,n.,學問;知識
knowledgeable,adj.,博學的;有見識的
knuckle,v.,用指關節敲打
knuckle,n.,關節;肘;蹄;(鉸鏈的)關節
koala,n.,澳洲產無尾熊
lab,n.,"實驗室,研究室"
label,v.,貼標籤於
label,n.,貼紙;標籤;商標
labor,v.,勞動;努力
labor,n.,"勞工;分娩,陣痛"
laboratory,n.,"實驗室,研究室"
lace,v.,用花邊等裝飾
lace,n.,鞋帶;帶子;花邊
lack,v.,缺乏
lack,n.,缺乏
lad,n.,男孩;小伙子
ladder,n.,梯子
lady,n.,淑女
ladybird,n.,瓢蟲
ladybug,n.,瓢蟲
lag,v.,落後;延遲
lag,n.,滯後;衰退
lake,n.,湖
lamb,v.,產羔羊
lamb,n.,小羊
lame,adj.,跛腳的;站不住腳的
lame,v.,使跛腳;使...變得無力
lament,v.,哀悼;悲痛;痛哭
lament,n.,悲痛之情;哀悼;悼詞
lamp,n.,燈
land,v.,登陸
land,n.,陸地
landlady,n.,女房東
landlord,n.,房東
landmark,n.,"地標,陸標;里程碑"
landscape,v.,在(一片土地)上造園
landscape,n.,"風景,景色"
landslide,n.,山崩;(選舉中的)壓倒性大勝利
lane,n.,"巷,弄;車道"
language,n.,語言
lantern,n.,燈籠
lap,n.,"膝部;(衣,裙等的)下襬"
large,adj.,大的
largely,adv.,大部分;主要地;大量地
laser,n.,雷射
lash,n.,鞭打;(風浪等的)猛烈打擊;斥責
last,adj.,最後的
last,v.,持續
last,adv.,最後地
last,n.,最後的人(或東西);最後;上回
late,adj.,晚的;遲的
late,adv.,"遲到,來不及;晚"
lately,adv.,"近來,最近;不久前"
latest,adj.,最新的;最近的;最遲的
latitude,n.,緯度;
latter,adj.,後者
laugh,v.,笑
laugh,n.,"笑,笑聲"
laughter,n.,笑;笑聲
launch,v.,發射;開始
launch,n.,(船的)下水;發射
laundry,n.,洗衣店;送洗的衣服
lava,n.,熔岩;火山岩
law,n.,法律
lawful,adj.,合法的
lawmaker,n.,立法者
lawn,n.,"草坪,草地"
lawyer,n.,律師
lay,v.,置放;產卵
layer,v.,把...堆積成層
layer,n.,層;階層;地層
layman,n.,(未受神職的)一般信徒;外行人
layout,n.,設計;佈局;版面設計
lazy,adj.,懶惰的
lead,v.,引導
lead,n.,"指導;領先地位;線索,鉛筆心"
leader,n.,領袖
leadership,n.,領導才能
leaf,v.,匆匆翻閱; 生葉片
leaf,n.,樹葉
league,v.,使結盟;使聯合
league,n.,"同盟,聯盟"
leak,v.,洩漏(祕密等)
leak,n.,"(水,瓦斯等的)漏出;漏電"
lean,adj.,精瘦的;貧乏的
lean,v.,"倚,靠"
leap,v.,"跳,跳躍"
leap,n.,"跳,跳躍"
learn,v.,學習
learned,adj.,"有學問的,博學的;精通的"
learning,n.,"學習;學問,學識"
least,adj.,最小的;最少的;最不重要的
least,adv.,最小;最少;最不
leather,n.,皮革
leave,v.,離開;丟下
leave,n.,准假;休假
lecture,v.,講課;訓斥
lecture,n.,授課;冗長的訓話
lecturer,n.,講演者
left,adj.,左邊的
left,adv.,在左邊;向左
left,n.,"左,左邊;激進分子們"
leg,n.,腿
legal,adj.,合法的
legend,n.,傳說;傳奇故事
legendary,adj.,傳說的;傳奇的
legislation,n.,立法;法規
legislative,adj.,立法的;有立法權的
legislator,n.,立法委員;國會議員
legislature,n.,立法機關;(美國的)州議會
legitimate,adj.,合法的;合法婚姻所生的;合理的
legitimate,v.,使合法
leisure,n.,"閒暇,空暇時間"
leisurely,adj.,"從容不迫的,悠閒的"
leisurely,adv.,"從容不迫地,慢慢地"
lemon,n.,檸檬
lemonade,n.,檸檬水
lend,v.,出借
length,n.,"(距離,尺寸的)長度"
lengthen,v.,"使加長,使延長"
lengthy,adj.,長的;冗長的;囉唆的
lens,n.,透鏡;鏡片
leopard,n.,豹;美洲豹
less,adj.,較少的
less,adv.,"較小地,較少地;不如"
less,prep.,減去;扣除;差...
lessen,v.,變小;變少;減輕
lesson,n.,課;教訓
